date,demand,day,month,year,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2024-01-05,124.95307608039532,5,1,2024,4,0,146.24583500534376,111.23965070716628,157.22771796171668,132.20545729143103,20.489472531725912,124.4137660420988,19.27963754182547
2024-01-06,124.82679198038824,6,1,2024,5,1,124.95307608039532,94.1175604064089,158.63521077893444,136.5924903734281,12.831895843175705,123.28681874881391,18.166273499665632
2024-01-07,120.55961553666867,7,1,2024,6,1,124.82679198038824,128.65884464513002,124.9599485717434,135.43545764364788,13.980251389044184,123.14014098097809,18.170062660969894
2024-01-08,134.69368097638767,8,1,2024,0,0,120.55961553666867,127.7742290963804,116.38175432669026,136.42395076936322,13.587374976786064,123.750538535968,18.242632028987465
2024-01-09,156.88345303356604,9,1,2024,1,0,134.69368097638767,154.5746261173816,129.80525776393014,136.753783185961,14.11903705349176,124.65314504495588,19.19743564042524
2024-01-10,165.2814487688471,10,1,2024,2,0,156.88345303356604,149.11402968897715,131.8926460196391,139.06341448308527,17.415483899872513,125.76610513659612,20.55169495823222
2024-01-11,140.5953962931228,11,1,2024,3,0,165.2814487688471,146.24583500534376,147.50957176853308,138.256208952768,17.156112686788994,125.53563262074913,20.337097758262516
2024-01-12,121.13579531793638,12,1,2024,4,0,140.5953962931228,124.95307608039532,152.07425273625716,137.71088312955956,17.701444254468488,124.5043507068051,19.72000800055776
2024-01-13,109.18196461921332,13,1,2024,5,1,121.13579531793638,124.82679198038824,139.55694520565532,135.47590779224885,20.38373679957236,123.4918513539237,19.700273949436593
2024-01-14,112.44363161324054,14,1,2024,6,1,109.18196461921332,120.55961553666867,110.12515086564976,134.31648151747342,21.56988812291801,123.56913404551007,19.650514002108924
2024-01-15,125.97042279509851,15,1,2024,0,0,112.44363161324054,134.69368097638767,104.50295754300404,133.07030177728925,21.79527514150258,124.28471622057988,19.320369527433762
2024-01-16,129.7308958502929,16,1,2024,1,0,125.97042279509851,156.88345303356604,103.1349948267053,129.19136503682165,19.100464734738317,125.17124625469947,18.9225242302612
2024-01-17,139.21339873861385,17,1,2024,2,0,129.7308958502929,165.2814487688471,114.04460157646626,125.46735788964547,12.178094607447177,126.01020616010439,18.9700853314564
2024-01-18,129.01239201427055,18,1,2024,3,0,139.21339873861385,140.5953962931228,130.49282461836663,123.81264299266658,10.443331850861313,125.96085840663451,18.959945240933585
2024-01-19,111.92879228972666,19,1,2024,4,0,129.01239201427055,121.13579531793638,129.67804072330344,122.49735684577946,11.37489656657728,125.36921679218197,19.116238289396037
2024-01-20,92.24884267432076,20,1,2024,5,1,111.92879228972666,109.18196461921332,121.69039337905409,120.07833942508054,15.668657961378997,124.38783176869084,20.04479325879253
2024-01-21,92.2835793681097,21,1,2024,6,1,92.24884267432076,112.44363161324054,104.61773467614655,117.19833196149044,18.83808144948319,123.97669325842296,20.58353342857874
2024-01-22,108.57327874796005,22,1,2024,0,0,92.2835793681097,125.97042279509851,77.91557653749638,114.71302566904207,18.634397450040023,124.99861666543842,18.910936887808184
2024-01-23,124.7934220768552,23,1,2024,1,0,108.57327874796005,129.7308958502929,99.261665261744,114.00767227283667,18.055654299135433,125.84967522594211,18.27661488909664
2024-01-24,129.90152112211655,24,1,2024,2,0,124.7934220768552,139.21339873861385,108.61261836727311,112.67740404190849,16.1293645392081,126.55930531777022,17.99540073647808
2024-01-25,122.87129470701616,25,1,2024,3,0,129.90152112211655,129.01239201427055,131.75799128851742,111.80010442658644,15.235016656601923,126.26308209838685,17.98000961115367
2024-01-26,101.90031852770052,26,1,2024,4,0,122.87129470701616,111.92879228972666,133.86814692899023,110.36746531772556,15.685749433406231,125.19748781834387,18.45477615549357
2024-01-27,94.82301191073044,27,1,2024,5,1,101.90031852770052,92.24884267432076,125.21684575168032,110.7352037800698,15.213236210161169,124.18436002364552,19.269951326471414
2024-01-28,105.53646166223182,28,1,2024,6,1,94.82301191073044,92.2835793681097,111.23965070716628,112.6284726792301,13.2295662703721,123.99425372214772,19.429531470246914
2024-01-29,123.24416878375013,29,1,2024,0,0,105.53646166223182,108.57327874796005,94.1175604064089,114.7243141129144,13.635915132291164,124.96514066805909,18.594920776204194
2024-01-30,139.44289555484633,30,1,2024,1,0,123.24416878375013,124.7934220768552,128.65884464513002,116.8170960383417,16.30231204957569,125.3246090317163,18.77217924435497
2024-01-31,141.67971472422363,31,1,2024,2,0,139.44289555484633,129.90152112211655,127.7742290963804,118.499695124357,18.356297372324658,125.78812521931107,19.004981307043
2024-02-01,132.88794000074265,1,2,2024,3,0,141.67971472422363,122.87129470701616,154.5746261173816,119.93064445203221,19.1280741110651,125.06523568208978,18.27053193404507
2024-02-02,117.03838996553436,2,2,2024,4,0,132.88794000074265,101.90031852770052,149.11402968897715,122.09322608600849,17.539643112114888,123.99604769130836,17.745663528192292
2024-02-03,115.81926003423702,3,2,2024,5,1,117.03838996553436,94.82301191073044,146.24583500534376,125.09269010365229,13.40742991220058,122.9818285256048,17.29390589595396
2024-02-04,124.93559877745186,4,2,2024,6,1,115.81926003423702,105.53646166223182,124.95307608039532,127.86399540582657,10.347082812643038,122.98124594884001,17.293837495296614
2024-02-05,141.29446326208105,5,2,2024,0,0,124.93559877745186,123.24416878375013,124.82679198038824,130.442608902731,11.216525548233701,123.53016832489645,17.61284411724957
2024-02-06,154.04190426056687,6,2,2024,1,0,141.29446326208105,139.44289555484633,120.55961553666867,132.52818157497677,14.144121041459112,124.64624461569305,18.458648208053415
2024-02-07,162.45494478527138,7,2,2024,2,0,154.04190426056687,141.67971472422363,134.69368097638767,135.49607158369787,18.030247547519025,125.57162007598917,19.63791754112335
2024-02-08,151.98274110002723,8,2,2024,3,0,162.45494478527138,132.88794000074265,156.88345303356604,138.2239003121671,18.988854336744136,125.40826301153788,19.387253384344778
2024-02-09,134.63130494972194,9,2,2024,4,0,151.98274110002723,117.03838996553436,165.2814487688471,140.73717388133676,16.749749344836456,124.38659155090038,17.96930467331197
2024-02-10,123.03900580563064,10,2,2024,5,1,134.63130494972194,115.81926003423702,140.5953962931228,141.76856613439298,15.100777858418997,123.80137853465064,17.707194924530995
2024-02-11,114.87583735419965,11,2,2024,6,1,123.03900580563064,124.93559877745186,121.13579531793638,140.33145735964268,17.289756366935144,123.59271326919274,17.776438810241157
2024-02-12,136.22229614443663,12,2,2024,0,0,114.87583735419965,141.29446326208105,109.18196461921332,139.60686205712204,17.348854949848146,124.49405765336684,17.70594636374292
2024-02-13,156.0003387830083,13,2,2024,1,0,136.22229614443663,154.04190426056687,112.44363161324054,139.8866384174708,17.633889344523958,125.9459478923591,18.453771680014928
2024-02-14,148.07233703591712,14,2,2024,2,0,156.0003387830083,162.45494478527138,125.97042279509851,137.83198016756305,15.241665407599104,126.68267836705307,18.890795360363242
2024-02-15,135.374806513616,15,2,2024,3,0,148.07233703591712,151.98274110002723,129.7308958502929,135.45941808379004,13.905877042289296,126.87080872249717,18.95020880791016
2024-02-16,115.49327829203106,16,2,2024,4,0,135.374806513616,134.63130494972194,139.21339873861385,132.7254142755485,15.842337932201884,126.0801380409444,18.91228014538547
2024-02-17,105.1548014670309,17,2,2024,5,1,115.49327829203106,123.03900580563064,129.01239201427055,130.1705279414628,18.825948844077352,125.28488502270308,19.282701417829298
2024-02-18,103.46349766923024,18,2,2024,6,1,105.1548014670309,114.87583735419965,111.92879228972666,128.5401937007529,20.765476465059795,125.0027085353532,19.54504405914492
2024-02-19,120.89267508202327,19,2,2024,0,0,103.46349766923024,136.22229614443663,92.24884267432076,126.35024783469385,20.62817199737772,125.95750294894329,18.564873529591296
2024-02-20,132.0618065732625,20,2,2024,1,0,120.89267508202327,156.0003387830083,92.2835793681097,122.93045751901586,16.45578990851321,127.28344385578171,17.464809110459708
2024-02-21,139.43661368048677,21,2,2024,2,0,132.0618065732625,148.07233703591712,108.57327874796005,121.6967827539544,14.459388764637714,128.31222168686594,17.232132079678795
2024-02-22,124.47014077771694,22,2,2024,3,0,139.43661368048677,135.374806513616,124.7934220768552,120.13897336311166,13.279428519030864,128.30144564356132,17.234509342132093
2024-02-23,107.49756894383734,23,2,2024,4,0,124.47014077771694,115.49327829203106,129.90152112211655,118.99672917051257,14.066205963121922,127.55464723761868,17.643335035511388
2024-02-24,99.06920544848438,24,2,2024,5,1,107.49756894383734,105.1548014670309,122.87129470701616,118.1273583107202,15.206169255066555,126.76124426233429,18.38096168232356
2024-02-25,99.42002942187467,25,2,2024,6,1,99.06920544848438,103.46349766923024,101.90031852770052,117.5497199896694,15.916266226281202,126.67856795880677,18.501821120131154
2024-02-26,116.54889364156544,26,2,2024,0,0,99.42002942187467,120.89267508202327,94.82301191073044,116.92917978388972,15.848743362991472,127.40276401650128,17.615925603154587
2024-02-27,137.70646144490323,27,2,2024,1,0,116.54889364156544,132.0618065732625,105.53646166223182,117.73555905126697,16.858446469205745,128.47509734259032,17.213505373438945
2024-02-28,137.3289032299337,28,2,2024,2,0,137.70646144490323,139.43661368048677,123.24416878375013,117.43445755833082,16.41935866312702,128.94458849079643,17.257934563912894
2024-02-29,136.10996217640033,29,2,2024,3,0,137.3289032299337,124.47014077771694,139.44289555484633,119.09728918671416,17.78337521702011,128.8334907115149,17.198647405019273
2024-03-01,118.33857857617387,1,3,2024,4,0,136.10996217640033,107.49756894383734,141.67971472422363,120.64600484847652,17.0622541268076,128.05545283991324,17.125266799590506
2024-03-02,116.14075037392192,2,3,2024,5,1,118.33857857617387,99.06920544848438,132.88794000074265,123.08479698068189,14.490388719255883,127.4972131856859,17.234914826379892
2024-03-03,124.12683399357532,3,3,2024,6,1,116.14075037392192,99.42002942187467,117.03838996553436,126.61434049092483,10.113432216610212,127.73349465328724,17.1348847514259
2024-03-04,144.90130250909218,4,3,2024,0,0,124.12683399357532,116.54889364156544,115.81926003423702,130.6646846148572,11.044997465825324,128.70289606911575,17.25979627358144
2024-03-05,156.5556628477258,5,3,2024,1,0,144.90130250909218,137.70646144490323,124.93559877745186,133.3574276724033,14.730647704890064,129.75689820479155,17.972558515347515
2024-03-06,167.8498973008515,6,3,2024,2,0,156.5556628477258,137.3289032299337,141.29446326208105,137.71756968253442,19.760372235694753,130.64207933941722,19.174181393746412
2024-03-07,151.29198533447067,7,3,2024,3,0,167.8498973008515,136.10996217640033,154.04190426056687,139.88643013368733,20.378037745577256,130.55041537521404,19.064719604440796
2024-03-08,137.06369378695626,8,3,2024,4,0,151.29198533447067,118.33857857617387,162.45494478527138,142.56144659237052,18.189532138567934,129.70404034193686,18.140710315870457
2024-03-09,125.2978931120375,9,3,2024,5,1,137.06369378695626,116.14075037392192,151.98274110002723,143.86960984067272,16.19234659250727,128.81454540900387,17.65845830447653
2024-03-10,128.5150982235922,10,3,2024,6,1,125.2978931120375,124.12683399357532,134.63130494972194,144.49650473067518,15.364381848178612,128.6106718514662,17.624259715708455
2024-03-11,147.07980893084255,11,3,2024,0,0,128.5150982235922,144.90130250909218,123.03900580563064,144.80771993378238,15.395978871610811,129.41203195563995,17.906482747018828
2024-03-12,149.64103695467426,12,3,2024,1,0,147.07980893084255,156.5556628477258,114.87583735419965,143.81991623477498,14.723753428679325,130.57087194232244,18.057614682881578
2024-03-13,154.49037588690703,13,3,2024,2,0,149.64103695467426,167.8498973008515,136.22229614443663,141.91141317564006,11.630817697221207,131.17980793373812,18.555904325913033
2024-03-14,137.40251211628075,14,3,2024,3,0,154.49037588690703,151.29198533447067,156.0003387830083,139.92720271589866,10.927266649168587,130.55988037818054,18.00044057478094
2024-03-15,124.5998183094294,15,3,2024,4,0,137.40251211628075,137.06369378695626,148.07233703591712,138.14664907625198,12.389292211718681,129.7774630872976,17.720950841289394
2024-03-16,107.9632878522924,16,3,2024,5,1,124.5998183094294,125.2978931120375,135.374806513616,135.67027689628839,16.45187527191718,128.86374579858682,18.12448569743872
2024-03-17,101.16795567957504,17,3,2024,6,1,107.9632878522924,128.5150982235922,115.49327829203106,131.76354224714305,21.041073950520143,128.3862350448383,18.669410131860896
2024-03-18,134.45106093135905,18,3,2024,0,0,101.16795567957504,147.07980893084255,105.1548014670309,129.959435390074,20.025866101275465,129.36277702698257,18.171911771158513
2024-03-19,132.70337712817798,19,3,2024,1,0,134.45106093135905,149.64103695467426,103.46349766923024,127.53976970057452,18.190621120095216,130.33743967561412,17.506866499758274
2024-03-20,139.54920524418424,20,3,2024,2,0,132.70337712817798,154.49037588690703,120.89267508202327,125.40531675161412,15.11837911800938,130.95932401435283,17.49115215474156
2024-03-21,120.109571159124,21,3,2024,3,0,139.54920524418424,137.40251211628075,132.0618065732625,122.93489661487745,14.217264845564877,130.56091616721488,17.600951690723512
2024-03-22,107.63999282525772,22,3,2024,4,0,120.109571159124,124.5998183094294,139.43661368048677,120.51206440285293,15.290819818467185,129.50102880537392,18.000863385484458
2024-03-23,99.5732430843517,23,3,2024,5,1,107.63999282525772,107.9632878522924,124.47014077771694,119.3134865788614,16.702102402671965,128.6711322155951,18.79710365564258
2024-03-24,114.02852761693455,24,3,2024,6,1,99.5732430843517,101.16795567957504,107.49756894383734,121.15071114134132,14.99335457782039,128.88883083803165,18.579991441009348
2024-03-25,123.78884801058148,25,3,2024,0,0,114.02852761693455,134.45106093135905,99.06920544848438,119.62753786694452,13.920154170689859,129.7128189234349,17.741143931562604
2024-03-26,137.52273254270946,26,3,2024,1,0,123.78884801058148,132.70337712817798,99.42002942187467,120.3160172118776,14.76802032689646,130.9829090274627,16.838630914119623
2024-03-27,141.5373172161344,27,3,2024,2,0,137.52273254270946,139.54920524418424,116.54889364156544,120.60003320787048,15.212001526407311,131.81585647994834,16.717620199689694
2024-03-28,132.01342521826302,28,3,2024,3,0,141.5373172161344,120.109571159124,137.70646144490323,122.30058378774747,15.80196085340416,131.626088605727,16.680719181822415
2024-03-29,123.22674868994778,29,3,2024,4,0,132.01342521826302,107.63999282525772,137.3289032299337,124.5272631969889,14.43046514953094,131.15601678772748,16.713140784117424
2024-03-30,104.56398905843062,30,3,2024,5,1,123.22674868994778,99.5732430843517,136.10996217640033,125.24022690757162,13.049271501837667,130.1044843504618,17.370174518275654
2024-03-31,118.70811559720696,31,3,2024,6,1,104.56398905843062,114.02852761693455,118.33857857617387,125.90873947618196,12.486918716391632,130.11680225116294,17.361672066320985
2024-04-01,142.36926567045575,1,4,2024,0,0,118.70811559720696,123.78884801058148,116.14075037392192,128.563084856164,13.860465186826996,130.9910860943807,17.29387345956312
2024-04-02,159.32616501306623,2,4,2024,1,0,142.36926567045575,137.52273254270946,124.12683399357532,131.67786092335783,18.03170344884759,132.16439712836376,17.992069799830105
2024-04-03,162.4367932508958,3,4,2024,2,0,159.32616501306623,141.5373172161344,144.90130250909218,134.66350035689516,21.359458152281288,132.74891348642387,18.69137927966597
2024-04-04,160.92401428930762,4,4,2024,3,0,162.4367932508958,132.01342521826302,156.5556628477258,138.79358450990154,23.454023263013863,132.89452520114327,18.89909779717683
2024-04-05,130.70651732495975,5,4,2024,4,0,160.92401428930762,123.22674868994778,167.8498973008515,139.8621228863318,22.787529856286938,131.65641253528023,17.709361132099556
2024-04-06,120.50868974366826,6,4,2024,5,1,130.70651732495975,104.56398905843062,151.29198533447067,142.13993726993718,19.182922769219434,130.63030268225347,17.421896291021746
2024-04-07,125.11984580987536,7,4,2024,6,1,120.50868974366826,118.70811559720696,137.06369378695626,143.05589872888982,17.993829981715304,130.23217441635077,17.406274206923154
2024-04-08,144.57070799311012,8,4,2024,0,0,125.11984580987536,142.36926567045575,125.2978931120375,143.37039048926903,17.999066416270356,130.87460157905318,17.572743495295217
2024-04-09,162.8247817135101,9,4,2024,1,0,144.57070799311012,159.32616501306623,128.5150982235922,143.8701928750467,18.55593495094242,132.0182576953838,18.505587580939615
2024-04-10,159.87992652731475,10,4,2024,2,0,162.8247817135101,162.4367932508958,147.07980893084255,143.5049262002494,18.150276927711506,132.44492828193285,19.005631842782293
2024-04-11,152.6994629254424,11,4,2024,3,0,159.87992652731475,160.92401428930762,149.64103695467426,142.32999029112582,17.068718318991294,132.54687581429178,19.108975533013368
2024-04-12,124.93359528849766,12,4,2024,4,0,152.6994629254424,130.70651732495975,154.49037588690703,141.5052871430598,17.84570610648247,131.56164979434482,18.69608124837926
2024-04-13,128.09781104659905,13,4,2024,5,1,124.93359528849766,120.50868974366826,137.40251211628075,142.58944732919278,16.54030858435606,131.2514930920221,18.673009064478382
2024-04-14,120.19160256454528,14,4,2024,6,1,128.09781104659905,125.11984580987536,124.5998183094294,141.8854125798599,17.485697330265708,131.10455256719263,18.744365050892
2024-04-15,134.94364394367412,15,4,2024,0,0,120.19160256454528,144.57070799311012,107.9632878522924,140.51011771565476,17.61739176378138,132.00389777023867,18.236134316843323
2024-04-16,142.74923661406035,16,4,2024,1,0,134.94364394367412,162.8247817135101,101.16795567957504,137.64218270144767,14.785854843595828,133.38994046805485,17.37131484242129
2024-04-17,146.69030165148777,17,4,2024,2,0,142.74923661406035,159.87992652731475,134.45106093135905,135.7579505763295,12.070818198553686,133.7979151587258,17.53999875339765
2024-04-18,131.14758758966695,18,4,2024,3,0,146.69030165148777,152.6994629254424,132.70337712817798,132.6791112426473,9.505382305045629,133.7460555074421,17.545645566317827
2024-04-19,112.38560163938712,19,4,2024,4,0,131.14758758966695,124.93359528849766,139.54920524418424,130.8865407213458,12.05165346674608,132.84060205394886,17.932476544657046
2024-04-20,103.71390740979515,20,4,2024,5,1,112.38560163938712,128.09781104659905,120.109571159124,127.40312591608811,15.901204590858043,132.29407992897126,18.572284073940956
2024-04-21,108.90465460585054,21,4,2024,6,1,103.71390740979515,120.19160256454528,107.63999282525772,125.79070477913172,17.267879154408124,132.33623532165768,18.51574374798101
2024-04-22,120.06043863220847,22,4,2024,0,0,108.90465460585054,134.94364394367412,99.5732430843517,123.66453259177948,16.864624220145558,133.01914183991957,17.621930805718527
2024-04-23,134.0301965869142,23,4,2024,1,0,120.06043863220847,142.74923661406035,114.02852761693455,122.4189554450443,15.485768337213175,133.68586413891887,17.253169782470767
2024-04-24,139.37534004510107,24,4,2024,2,0,134.0301965869142,146.69030165148777,123.78884801058148,121.37396092984622,13.721216923906864,134.20541387340288,17.179383603394175
2024-04-25,132.0398144386089,25,4,2024,3,0,139.37534004510107,131.14758758966695,137.52273254270946,121.5014219082665,13.830845311085993,134.02264993659952,17.17203876679888
2024-04-26,112.51255629463894,26,4,2024,4,0,132.0398144386089,112.38560163938712,141.5373172161344,121.51955828758818,13.8169757633059,133.055157905883,17.54759166708097
2024-04-27,91.99121185472484,27,4,2024,5,1,112.51255629463894,103.71390740979515,132.01342521826302,119.8448874940067,16.736702679400498,131.72108412709838,19.083655309341005
2024-04-28,109.05363783573728,28,4,2024,6,1,91.99121185472484,108.90465460585054,123.22674868994778,119.86617081256195,16.720558713523783,131.2486470986247,19.472663937164935
2024-04-29,122.69451872105545,29,4,2024,0,0,109.05363783573728,120.06043863220847,104.56398905843062,120.24246796811153,16.75526343777373,131.8529980873789,18.888510937396934
2024-04-30,147.24821583166576,30,4,2024,1,0,122.69451872105545,134.0301965869142,118.70811559720696,122.13075643164746,19.142808228194735,132.80433476186082,18.92232130835294
2024-05-01,162.96050815270385,1,5,2024,2,0,147.24821583166576,139.37534004510107,142.36926567045575,125.500066161305,24.113999621208308,133.4907095112691,19.641043100849597
2024-05-02,153.68103609566077,2,5,2024,3,0,162.96050815270385,132.0398144386089,159.32616501306623,128.59166925516956,26.373605989923675,133.3025385473556,19.410682204645735
2024-05-03,130.05031844309687,3,5,2024,4,0,153.68103609566077,112.51255629463894,162.4367932508958,131.0970638478064,25.406866942071233,132.22298938709562,18.618930182085652
2024-05-04,125.26396551056904,4,5,2024,5,1,130.05031844309687,91.99121185472484,160.92401428930762,135.85031437006987,19.23389789446389,131.034321094471,17.84566351866022
2024-05-05,130.87080518630705,5,5,2024,6,1,125.26396551056904,109.05363783573728,130.70651732495975,138.9670525630084,15.59055381189871,131.0397973565159,17.84558466465093
2024-05-06,140.6273979653414,6,5,2024,0,0,130.87080518630705,122.69451872105545,120.50868974366826,141.52889245504926,13.84685543580589,131.71042096390502,17.814182306154997
2024-05-07,175.44648453341836,7,5,2024,1,0,140.6273979653414,147.24821583166576,125.11984580987536,145.55721655529962,18.949551709175868,133.38797558802312,19.46525599365704
2024-05-08,158.5671930164794,8,5,2024,2,0,175.44648453341836,162.96050815270385,144.57070799311012,144.92960010726756,18.34003213432148,133.8545250888021,19.905292113184384
2024-05-09,156.90301287902912,9,5,2024,3,0,158.5671930164794,153.68103609566077,162.8247817135101,145.3898825048916,18.6343438954026,133.65713279431938,19.635635337579817
2024-05-10,144.24506291625255,10,5,2024,4,0,156.90301287902912,130.05031844309687,159.87992652731475,147.41770314391383,17.419608802290828,133.13597067395065,19.116257869113156
2024-05-11,131.4611517680491,11,5,2024,5,1,144.24506291625255,125.26396551056904,152.6994629254424,148.30301546641098,16.222379707644965,132.42802696870422,18.756651595554906
2024-05-12,124.88239393023358,12,5,2024,6,1,131.4611517680491,130.87080518630705,124.93359528849766,147.44752814411478,17.409356527716614,132.42632025676207,18.757359362706744
2024-05-13,141.0224423596618,13,5,2024,0,0,124.88239393023358,140.6273979653414,128.09781104659905,147.50396305758912,17.384185464768674,132.85714130053083,18.80288541472844
2024-05-14,157.86440895504418,14,5,2024,1,0,141.0224423596618,175.44648453341836,120.19160256454528,144.99223797496424,13.513280000139059,134.11290151354746,19.18201928383459
2024-05-15,153.12754864004478,15,5,2024,2,0,157.86440895504418,158.5671930164794,134.94364394367412,144.21514592118788,12.736621667399794,134.71903167009316,19.493934432161055
2024-05-16,142.47624760011735,16,5,2024,3,0,153.12754864004478,156.90301287902912,142.74923661406035,142.1541794527719,11.442886501625226,134.70993203629504,19.490120072841226
2024-05-17,120.10484754235422,17,5,2024,4,0,142.47624760011735,144.24506291625255,146.69030165148777,138.7055772565007,14.048660394117514,133.82375023265726,19.53096420845349
2024-05-18,97.3078547628848,18,5,2024,5,1,120.10484754235422,131.4611517680491,131.14758758966695,133.82653482719152,21.129929385538965,132.6957591384312,20.636740071560077
2024-05-19,115.78793726681948,19,5,2024,6,1,97.3078547628848,124.88239393023358,112.38560163938712,132.5273267324181,22.031875577871737,132.8091703260123,20.53034949610554
2024-05-20,121.318134465947,20,5,2024,0,0,115.78793726681948,141.0224423596618,103.71390740979515,129.71242560474454,22.02435989273904,133.39597789455067,19.912343728272806
2024-05-21,141.0638687619681,21,5,2024,1,0,121.318134465947,157.86440895504418,108.90465460585054,127.3123484343051,19.17651808131073,134.4679516997546,19.407641001975595
2024-05-22,141.65395055122383,22,5,2024,2,0,141.0638687619681,153.12754864004478,120.06043863220847,125.67326299304497,16.965081080307034,135.18773543038844,19.25469833995795
2024-05-23,125.80357975305422,23,5,2024,3,0,141.65395055122383,142.47624760011735,134.0301965869142,123.29145330060737,15.301685229868452,134.91351486925976,19.330184909865824
2024-05-24,114.845739168874,24,5,2024,4,0,125.80357975305422,120.10484754235422,139.37534004510107,122.54015210439591,15.6102203794409,134.09586150671888,19.651073882967456
2024-05-25,98.28985444369997,25,5,2024,5,1,114.845739168874,97.3078547628848,132.0398144386089,122.6804377730838,15.347878402721358,132.9708628402219,20.710359385252865
2024-05-26,108.84638957008843,26,5,2024,6,1,98.28985444369997,115.78793726681948,112.51255629463894,121.68878810212222,16.07448792213322,132.8486572827369,20.84561515789728
2024-05-27,120.48259233493197,27,5,2024,0,0,108.84638957008843,121.318134465947,91.99121185472484,121.56942494054864,16.08079995374003,133.79836996541044,19.52732882312319
2024-05-28,146.10690590168096,28,5,2024,1,0,120.48259233493197,141.0638687619681,109.05363783573728,122.28985881765048,17.175438956669844,135.0334789009419,19.074820037358908
2024-05-29,153.6483255290384,29,5,2024,2,0,146.10690590168096,141.65395055122383,122.69451872105545,124.00334095733827,19.823418216205518,136.06527246120802,19.220982305092566
2024-05-30,142.65797261800083,30,5,2024,3,0,153.6483255290384,125.80357975305422,147.24821583166576,126.41111136661637,21.063318719654017,135.91226435408583,19.147019026931765
2024-05-31,133.17157863767437,31,5,2024,4,0,142.65797261800083,114.845739168874,162.96050815270385,129.02908843358784,20.51808076267849,134.9193000369182,18.455880580888547
2024-06-01,110.35677219812952,1,6,2024,5,1,133.17157863767437,98.28985444369997,153.68103609566077,130.75293382707778,17.836774819783948,133.47515790700047,18.631374124842633
2024-06-02,129.63802405511834,2,6,2024,6,1,110.35677219812952,108.84638957008843,130.05031844309687,133.7231673249392,15.10239246567426,133.46141476073453,18.63413937414566
2024-06-03,150.4046466511571,3,6,2024,0,0,129.63802405511834,120.48259233493197,125.26396551056904,137.99774651297136,14.964114212148015,134.2994374654208,18.817187509546894
2024-06-04,156.27238738181347,4,6,2024,1,0,150.4046466511571,146.10690590168096,130.87080518630705,139.4499581529903,16.314563469934235,135.14615687193768,19.224675974522167
2024-06-05,163.9098640359514,5,6,2024,2,0,156.27238738181347,153.6483255290384,140.6273979653414,140.91589222540642,18.159664589470772,135.92223907429135,19.911263977080505
2024-06-06,158.3481862743891,6,6,2024,3,0,163.9098640359514,142.65797261800083,175.44648453341836,143.15735131917617,19.34046521176567,135.35229579899038,18.963037213430873
2024-06-07,141.6032081612782,7,6,2024,4,0,158.3481862743891,133.17157863767437,158.5671930164794,144.36186982254816,18.871783252512934,134.78682963715033,18.494040534553754
2024-06-08,137.56485043860414,8,6,2024,5,1,141.6032081612782,110.35677219812952,156.90301287902912,148.24873814261596,12.389268269189088,134.1422242224695,18.027740001877646
2024-06-09,134.11164314452645,9,6,2024,6,1,137.56485043860414,129.63802405511834,144.24506291625255,148.88782658396,11.34022006960934,133.80444356341198,17.926568213999765
2024-06-10,147.05456777281643,10,6,2024,0,0,134.11164314452645,150.4046466511571,131.4611517680491,148.40924388705415,11.336227711272697,134.3242240969042,18.081676008525122
2024-06-11,158.767495820246,11,6,2024,1,0,147.05456777281643,156.27238738181347,124.88239393023358,148.7656879496874,11.659297743537518,135.45372749323798,18.524462157966347
2024-06-12,172.9983428391398,12,6,2024,2,0,158.767495820246,163.9098640359514,141.0224423596618,150.06404206442858,13.91468512665325,136.5195908425539,19.736209384190474
2024-06-13,144.238233337093,13,6,2024,3,0,172.9983428391398,158.3481862743891,157.86440895504418,148.04833450195773,13.531335461548062,136.06538498862218,19.381654993044215
2024-06-14,132.50406016716224,14,6,2024,4,0,144.238233337093,141.6032081612782,153.12754864004478,146.748456217084,14.6449039054395,135.37793537285944,19.119583708678828
2024-06-15,116.8226332715458,15,6,2024,5,1,132.50406016716224,137.56485043860414,142.47624760011735,143.78528233607568,18.423683716559328,134.5228148952404,19.363289318085116
2024-06-16,118.25892046414968,16,6,2024,6,1,116.8226332715458,134.11164314452645,120.10484754235422,141.5206076674504,20.65069541142269,134.46128399263358,19.413552963363
2024-06-17,128.6478359028658,17,6,2024,0,0,118.25892046414968,147.05456777281643,97.3078547628848,138.89107454317175,20.997578245858392,135.50595003063293,18.147265570034754
2024-06-18,141.07631983146112,18,6,2024,1,0,128.6478359028658,158.767495820246,115.78793726681948,136.36376368763106,19.193670077259814,136.34889611612098,17.78345456498779
2024-06-19,145.0352253149808,19,6,2024,2,0,141.07631983146112,172.9983428391398,121.318134465947,132.3690326127512,11.774113900348993,137.1394658110888,17.618627424691976
2024-06-20,118.28472264950864,20,6,2024,3,0,145.0352253149808,144.238233337093,141.0638687619681,128.6613882288106,11.496680839789908,136.38016094067345,17.931737441210046
2024-06-21,122.76059786491408,21,6,2024,4,0,118.28472264950864,132.50406016716224,141.65395055122383,127.26946504277514,11.543635116331775,135.75038251779648,18.071362406719583
2024-06-22,104.05356560825324,22,6,2024,5,1,122.76059786491408,116.8226332715458,125.80357975305422,125.44531251944763,14.177929066527884,135.02538204630312,18.901405333869242
